"noted_date","temperature_inside","__dt"
"2018-10-25 16:20:00","31","2022-03-29 00:00:00.000"
"2018-10-25 16:24:00","32","2022-03-29 00:00:00.000"
"2018-10-25 16:25:00","32","2022-03-29 00:00:00.000"
"2018-10-25 16:25:00","32","2022-03-29 00:00:00.000"
"2018-10-25 16:28:00","32","2022-03-29 00:00:00.000"
"2018-10-25 16:34:00","32","2022-03-29 00:00:00.000"
"2018-10-25 16:38:00","32","2022-03-29 00:00:00.000"
"2018-10-25 16:34:00","32","2022-03-29 00:00:00.000"
"2018-10-25 16:40:00","32","2022-03-29 00:00:00.000"
"2018-10-25 16:42:00","33","2022-03-29 00:00:00.000"
"2018-10-25 16:43:00","32","2022-03-29 00:00:00.000"
"2018-10-25 16:44:00","32","2022-03-29 00:00:00.000"
"2018-10-25 16:46:00","32","2022-03-29 00:00:00.000"
"2018-10-25 16:48:00","33","2022-03-29 00:00:00.000"
"2018-10-25 16:48:00","32","2022-03-29 00:00:00.000"
"2018-10-25 17:10:00","32","2022-03-29 00:00:00.000"
"2018-10-25 16:51:00","32","2022-03-29 00:00:00.000"
"2018-10-25 17:01:00","32","2022-03-29 00:00:00.000"
"2018-10-25 17:14:00","33","2022-03-29 00:00:00.000"
"2018-10-25 17:15:00","32","2022-03-29 00:00:00.000"
"2018-10-25 17:16:00","32","2022-03-29 00:00:00.000"
"2018-10-25 17:20:00","32","2022-03-29 00:00:00.000"
"2018-10-25 17:23:00","32","2022-03-29 00:00:00.000"
"2018-10-25 17:29:00","32","2022-03-29 00:00:00.000"
"2018-10-25 17:30:00","32","2022-03-29 00:00:00.000"
"2018-10-25 17:33:00","32","2022-03-29 00:00:00.000"
"2018-10-25 17:36:00","33","2022-03-29 00:00:00.000"
"2018-10-25 17:41:00","32","2022-03-29 00:00:00.000"
"2018-10-25 17:39:00","32","2022-03-29 00:00:00.000"
"2018-10-25 17:41:00","32","2022-03-29 00:00:00.000"
"2018-10-25 17:43:00","32","2022-03-29 00:00:00.000"
"2018-10-25 17:56:00","32","2022-03-29 00:00:00.000"
"2018-10-25 18:11:00","32","2022-03-29 00:00:00.000"
"2018-10-25 18:13:00","32","2022-03-29 00:00:00.000"
"2018-10-25 18:41:00","33","2022-03-29 00:00:00.000"
"2018-10-25 18:16:00","32","2022-03-29 00:00:00.000"
"2018-10-25 18:48:00","32","2022-03-29 00:00:00.000"
"2018-10-25 18:48:00","32","2022-03-29 00:00:00.000"
"2018-10-25 18:46:00","32","2022-03-29 00:00:00.000"
"2018-10-25 18:50:00","32","2022-03-29 00:00:00.000"
"2018-10-25 18:52:00","32","2022-03-29 00:00:00.000"
"2018-10-25 18:59:00","33","2022-03-29 00:00:00.000"
"2018-10-25 18:57:00","32","2022-03-29 00:00:00.000"
"2018-10-25 19:01:00","32","2022-03-29 00:00:00.000"
"2018-10-25 19:03:00","32","2022-03-29 00:00:00.000"
"2018-10-25 19:04:00","32","2022-03-29 00:00:00.000"
"2018-10-25 19:08:00","32","2022-03-29 00:00:00.000"
"2018-10-25 19:08:00","32","2022-03-29 00:00:00.000"
"2018-10-25 19:12:00","32","2022-03-29 00:00:00.000"
"2018-10-25 19:11:00","32","2022-03-29 00:00:00.000"
"2018-10-25 19:14:00","32","2022-03-29 00:00:00.000"
"2018-10-25 19:21:00","32","2022-03-29 00:00:00.000"
"2018-10-25 19:23:00","32","2022-03-29 00:00:00.000"
"2018-10-25 19:25:00","32","2022-03-29 00:00:00.000"
"2018-10-25 19:27:00","32","2022-03-29 00:00:00.000"
"2018-10-25 19:27:00","32","2022-03-29 00:00:00.000"
"2018-10-25 19:28:00","32","2022-03-29 00:00:00.000"
"2018-10-25 19:33:00","32","2022-03-29 00:00:00.000"
"2018-10-25 19:34:00","32","2022-03-29 00:00:00.000"
"2018-10-25 19:34:00","32","2022-03-29 00:00:00.000"
"2018-10-25 19:39:00","32","2022-03-29 00:00:00.000"
"2018-10-25 19:43:00","32","2022-03-29 00:00:00.000"
"2018-10-25 19:44:00","32","2022-03-29 00:00:00.000"
"2018-10-25 19:47:00","32","2022-03-29 00:00:00.000"
"2018-10-25 19:59:00","32","2022-03-29 00:00:00.000"
"2018-10-25 20:01:00","32","2022-03-29 00:00:00.000"
"2018-10-25 20:02:00","32","2022-03-29 00:00:00.000"
"2018-10-25 20:06:00","33","2022-03-29 00:00:00.000"
"2018-10-25 20:08:00","33","2022-03-29 00:00:00.000"
"2018-10-25 20:07:00","32","2022-03-29 00:00:00.000"
"2018-10-25 20:09:00","32","2022-03-29 00:00:00.000"
"2018-10-25 20:11:00","32","2022-03-29 00:00:00.000"
"2018-10-25 20:10:00","33","2022-03-29 00:00:00.000"
"2018-10-25 20:33:00","32","2022-03-29 00:00:00.000"
"2018-10-25 20:35:00","32","2022-03-29 00:00:00.000"
"2018-10-25 20:41:00","32","2022-03-29 00:00:00.000"
"2018-10-25 20:43:00","31","2022-03-29 00:00:00.000"
"2018-10-25 20:44:00","32","2022-03-29 00:00:00.000"
"2018-10-25 20:50:00","32","2022-03-29 00:00:00.000"
"2018-10-25 20:56:00","32","2022-03-29 00:00:00.000"
"2018-10-25 20:57:00","32","2022-03-29 00:00:00.000"
"2018-10-25 20:58:00","32","2022-03-29 00:00:00.000"
"2018-10-25 21:00:00","33","2022-03-29 00:00:00.000"
"2018-10-25 21:02:00","32","2022-03-29 00:00:00.000"
"2018-10-25 21:20:00","32","2022-03-29 00:00:00.000"
"2018-10-25 21:21:00","32","2022-03-29 00:00:00.000"
"2018-10-25 21:22:00","32","2022-03-29 00:00:00.000"
"2018-10-25 21:29:00","32","2022-03-29 00:00:00.000"
"2018-10-25 21:26:00","32","2022-03-29 00:00:00.000"
"2018-10-25 21:41:00","32","2022-03-29 00:00:00.000"
"2018-10-25 21:45:00","32","2022-03-29 00:00:00.000"
"2018-10-25 21:51:00","32","2022-03-29 00:00:00.000"
"2018-10-25 21:52:00","32","2022-03-29 00:00:00.000"
"2018-10-25 21:53:00","32","2022-03-29 00:00:00.000"
"2018-10-25 21:55:00","32","2022-03-29 00:00:00.000"
"2018-10-25 22:01:00","32","2022-03-29 00:00:00.000"
"2018-10-25 22:03:00","32","2022-03-29 00:00:00.000"
"2018-10-25 22:05:00","33","2022-03-29 00:00:00.000"
"2018-10-25 22:10:00","33","2022-03-29 00:00:00.000"
"2018-10-25 22:08:00","33","2022-03-29 00:00:00.000"
"2018-10-25 22:25:00","33","2022-03-29 00:00:00.000"
"2018-10-25 22:35:00","32","2022-03-29 00:00:00.000"
"2018-10-25 22:34:00","33","2022-03-29 00:00:00.000"
"2018-10-25 22:37:00","32","2022-03-29 00:00:00.000"
"2018-10-25 22:38:00","33","2022-03-29 00:00:00.000"
"2018-10-25 22:40:00","32","2022-03-29 00:00:00.000"
"2018-10-25 22:44:00","32","2022-03-29 00:00:00.000"
"2018-10-25 22:46:00","32","2022-03-29 00:00:00.000"
"2018-10-25 22:53:00","32","2022-03-29 00:00:00.000"
"2018-10-25 22:55:00","32","2022-03-29 00:00:00.000"
"2018-10-25 22:57:00","32","2022-03-29 00:00:00.000"
